Date,Close
3/28/2014 16:00:00,181.91
3/31/2014 16:00:00,183.86
4/1/2014 16:00:00,185.78
4/2/2014 16:00:00,184.87
4/3/2014 16:00:00,184.05
4/4/2014 16:00:00,183.17
4/7/2014 16:00:00,185.8
4/8/2014 16:00:00,184.62
4/9/2014 16:00:00,187.82
4/10/2014 16:00:00,186.91
4/11/2014 16:00:00,186.44
4/14/2014 16:00:00,188.9
4/15/2014 16:00:00,188.19
4/16/2014 16:00:00,187.59
4/17/2014 16:00:00,181.49
4/21/2014 16:00:00,183.65
4/22/2014 16:00:00,183.53
4/23/2014 16:00:00,183.13
4/24/2014 16:00:00,181.69
4/25/2014 16:00:00,181.13
4/28/2014 16:00:00,184.48
4/29/2014 16:00:00,186.36
4/30/2014 16:00:00,187.66
5/1/2014 16:00:00,184.85
5/2/2014 16:00:00,182.86
5/5/2014 16:00:00,182.68
5/6/2014 16:00:00,181.51
5/7/2014 16:00:00,180.81
5/8/2014 16:00:00,180.44
5/9/2014 16:00:00,181.56
5/12/2014 16:00:00,183.94
5/13/2014 16:00:00,183.57
5/14/2014 16:00:00,180.26
5/15/2014 16:00:00,178.1
5/16/2014 16:00:00,178.67
5/19/2014 16:00:00,178.62
5/20/2014 16:00:00,176.6
5/21/2014 16:00:00,178.03
5/22/2014 16:00:00,177.35
5/23/2014 16:00:00,177.6
5/27/2014 16:00:00,176.5
5/28/2014 16:00:00,174.87
5/29/2014 16:00:00,175.52
5/30/2014 16:00:00,176.09
6/2/2014 16:00:00,177.36
6/3/2014 16:00:00,176.1
6/4/2014 16:00:00,176.24
6/5/2014 16:00:00,177.64
6/6/2014 16:00:00,178.01
6/9/2014 16:00:00,177.87
6/10/2014 16:00:00,176.03
6/11/2014 16:00:00,174.08
6/12/2014 16:00:00,173.09
6/13/2014 16:00:00,174.37
6/16/2014 16:00:00,174.17
6/17/2014 16:00:00,174.09
6/18/2014 16:00:00,175.37
6/19/2014 16:00:00,174.62
6/20/2014 16:00:00,173.41
6/23/2014 16:00:00,173.97
6/24/2014 16:00:00,172.77
6/25/2014 16:00:00,172.62
6/26/2014 16:00:00,172.28
6/27/2014 16:00:00,173.56
6/30/2014 16:00:00,173.14
7/1/2014 16:00:00,177.99
7/2/2014 16:00:00,179.94
7/3/2014 16:00:00,180.08
7/7/2014 16:00:00,179.61
7/8/2014 16:00:00,178.83
7/9/2014 16:00:00,179.97
7/10/2014 16:00:00,179.28
7/11/2014 16:00:00,179.57
7/14/2014 16:00:00,181.35
7/15/2014 16:00:00,180.04
7/16/2014 16:00:00,183.74
7/17/2014 16:00:00,183.86
7/18/2014 16:00:00,183.87
7/21/2014 16:00:00,182.29
7/22/2014 16:00:00,185.39
7/23/2014 16:00:00,184.95
7/24/2014 16:00:00,186.49
7/25/2014 16:00:00,185.68
7/28/2014 16:00:00,187
7/29/2014 16:00:00,185.85
7/30/2014 16:00:00,185.3
7/31/2014 16:00:00,183.08
8/1/2014 16:00:00,180.67
8/4/2014 16:00:00,181.14
8/5/2014 16:00:00,178.71
8/6/2014 16:00:00,177.63
8/7/2014 16:00:00,176.04
8/8/2014 16:00:00,178.26
8/11/2014 16:00:00,179.06
8/12/2014 16:00:00,178.94
8/13/2014 16:00:00,179.52
8/14/2014 16:00:00,179.46
8/15/2014 16:00:00,178.98
8/18/2014 16:00:00,180.87
8/19/2014 16:00:00,181.55
8/20/2014 16:00:00,181.58
8/21/2014 16:00:00,182.66
8/22/2014 16:00:00,181.87
8/25/2014 16:00:00,182.59
8/26/2014 16:00:00,184.34
8/27/2014 16:00:00,183.63
8/28/2014 16:00:00,183.39
8/29/2014 16:00:00,183.68
9/2/2014 16:00:00,182.97
9/3/2014 16:00:00,183.34
9/4/2014 16:00:00,182.13
9/5/2014 16:00:00,182.63
9/8/2014 16:00:00,181.61
9/9/2014 16:00:00,181.47
9/10/2014 16:00:00,182.95
9/11/2014 16:00:00,183.12
9/12/2014 16:00:00,182.7
9/15/2014 16:00:00,183.21
9/16/2014 16:00:00,184.31
9/17/2014 16:00:00,184.16
9/18/2014 16:00:00,185.06
9/19/2014 16:00:00,185.3
9/22/2014 16:00:00,184.45
9/23/2014 16:00:00,183.03
9/24/2014 16:00:00,183.69
9/25/2014 16:00:00,180.54
9/26/2014 16:00:00,181.54
9/29/2014 16:00:00,181.14
9/30/2014 16:00:00,181.32
10/1/2014 16:00:00,178.78
10/2/2014 16:00:00,178.53
10/3/2014 16:00:00,180.21
10/6/2014 16:00:00,180.56
10/7/2014 16:00:00,177.38
10/8/2014 16:00:00,180.87
10/9/2014 16:00:00,178.06
10/10/2014 16:00:00,177.59
10/13/2014 16:00:00,175.29
10/14/2014 16:00:00,175.56
10/15/2014 16:00:00,173.6
10/16/2014 16:00:00,171.78
10/17/2014 16:00:00,173.89
10/20/2014 16:00:00,161.52
10/21/2014 16:00:00,155.91
10/22/2014 16:00:00,154.54
10/23/2014 16:00:00,154.91
10/24/2014 16:00:00,154.81
10/27/2014 16:00:00,154.61
10/28/2014 16:00:00,156.26
10/29/2014 16:00:00,156.13
10/30/2014 16:00:00,156.98
10/31/2014 16:00:00,157.03
11/3/2014 16:00:00,156.99
11/4/2014 16:00:00,155.36
11/5/2014 16:00:00,154.56
11/6/2014 16:00:00,154.22
11/7/2014 16:00:00,154.8
11/10/2014 16:00:00,156.16
11/11/2014 16:00:00,155.98
11/12/2014 16:00:00,154.66
11/13/2014 16:00:00,155.49
11/14/2014 16:00:00,156.8
11/17/2014 16:00:00,156.8
11/18/2014 16:00:00,154.63
11/19/2014 16:00:00,154.19
11/20/2014 16:00:00,153.44
11/21/2014 16:00:00,153.7
11/24/2014 16:00:00,154.88
11/25/2014 16:00:00,154.51
11/26/2014 16:00:00,154.69
11/28/2014 16:00:00,154.9
12/1/2014 16:00:00,154.3
12/2/2014 16:00:00,155.38
12/3/2014 16:00:00,157.14
12/4/2014 16:00:00,156.69
12/5/2014 16:00:00,155.95
12/8/2014 16:00:00,154.6
12/9/2014 16:00:00,155.68
12/10/2014 16:00:00,153.31
12/11/2014 16:00:00,153.85
12/12/2014 16:00:00,148.41
12/15/2014 16:00:00,146.2
12/16/2014 16:00:00,144.62
12/17/2014 16:00:00,145.12
12/18/2014 16:00:00,150.61
12/19/2014 16:00:00,151.4
12/22/2014 16:00:00,154.2
12/23/2014 16:00:00,154.97
12/24/2014 16:00:00,154.56
12/26/2014 16:00:00,155.06
12/29/2014 16:00:00,153.31
12/30/2014 16:00:00,152.87
