Date,Close
6/17/2014 15:30:00,18.9
6/18/2014 15:30:00,18.65
6/19/2014 15:30:00,18.25
6/20/2014 15:30:00,17.75
6/23/2014 15:30:00,17.75
6/24/2014 15:30:00,18
6/25/2014 15:30:00,18.5
6/26/2014 15:30:00,18.75
6/27/2014 15:30:00,19.45
6/30/2014 15:30:00,19.7
7/1/2014 15:30:00,20.25
7/2/2014 15:30:00,19.65
7/3/2014 15:30:00,19.15
7/4/2014 15:30:00,18.75
7/7/2014 15:30:00,18.7
7/8/2014 15:30:00,17.85
7/9/2014 15:30:00,17.25
7/10/2014 15:30:00,17.45
7/11/2014 15:30:00,17
7/14/2014 15:30:00,16.7
7/15/2014 15:30:00,16.85
7/16/2014 15:30:00,17.25
7/17/2014 15:30:00,17.1
7/18/2014 15:30:00,17.2
7/21/2014 15:30:00,16.85
7/22/2014 15:30:00,16.95
7/23/2014 15:30:00,16.8
7/24/2014 15:30:00,16.7
7/25/2014 15:30:00,16.85
7/28/2014 15:30:00,17.05
7/30/2014 15:30:00,16.75
7/31/2014 15:30:00,16.8
8/1/2014 15:30:00,16.6
8/4/2014 15:30:00,16.75
8/5/2014 15:30:00,16.75
8/6/2014 15:30:00,16.65
8/7/2014 15:30:00,16.65
8/8/2014 15:30:00,16.3
8/11/2014 15:30:00,16.1
8/12/2014 15:30:00,16.3
8/13/2014 15:30:00,15.5
8/14/2014 15:30:00,15.55
8/18/2014 15:30:00,16.15
8/19/2014 15:30:00,16
8/20/2014 15:30:00,16.35
8/21/2014 15:30:00,16.8
8/22/2014 15:30:00,17
8/25/2014 15:30:00,17.7
8/26/2014 15:30:00,18.25
8/27/2014 15:30:00,17.55
8/28/2014 15:30:00,19.25
9/1/2014 15:30:00,18.55
9/2/2014 15:30:00,17.85
9/3/2014 15:30:00,17.45
9/4/2014 15:30:00,16.8
9/5/2014 15:30:00,17.15
9/8/2014 15:30:00,18.4
9/9/2014 15:30:00,22.05
9/10/2014 15:30:00,20.45
9/11/2014 15:30:00,21.25
9/12/2014 15:30:00,21.65
9/15/2014 15:30:00,25.3
9/16/2014 15:30:00,21.2
9/17/2014 15:30:00,21.75
9/18/2014 15:30:00,23.8
9/19/2014 15:30:00,22.8
9/22/2014 15:30:00,22.1
9/23/2014 15:30:00,21.15
9/24/2014 15:30:00,19.65
9/25/2014 15:30:00,18.25
9/26/2014 15:30:00,18.65
9/29/2014 15:30:00,21
9/30/2014 15:30:00,21
10/1/2014 15:30:00,20.4
10/7/2014 15:30:00,21.35
10/8/2014 15:30:00,20.9
10/9/2014 15:30:00,21.25
10/10/2014 15:30:00,20.6
10/13/2014 15:30:00,20.5
10/14/2014 15:30:00,20.1
10/16/2014 15:30:00,19.2
10/17/2014 15:30:00,19.2
10/20/2014 15:30:00,19.1
10/21/2014 15:30:00,18.65
10/22/2014 15:30:00,18.85
10/23/2014 15:30:00,19.4
10/27/2014 15:30:00,19.1
10/28/2014 15:30:00,19.2
10/29/2014 15:30:00,19.05
10/30/2014 15:30:00,19
10/31/2014 15:30:00,19.9
11/3/2014 15:30:00,20.7
11/5/2014 15:30:00,20.7
11/7/2014 15:30:00,20.85
11/10/2014 15:30:00,22.7
11/11/2014 15:30:00,24.45
11/12/2014 15:30:00,23.65
11/13/2014 15:30:00,22.85
11/14/2014 15:30:00,22.2
11/17/2014 15:30:00,22.1
11/18/2014 15:30:00,22.15
11/19/2014 15:30:00,22.45
11/20/2014 15:30:00,22.35
11/21/2014 15:30:00,21.85
11/24/2014 15:30:00,21.9
11/25/2014 15:30:00,20.65
11/26/2014 15:30:00,20.9
11/27/2014 15:30:00,20.75
11/28/2014 15:30:00,20.05
12/1/2014 15:30:00,19.75
12/2/2014 15:30:00,20.05
12/3/2014 15:30:00,22.95
12/4/2014 15:30:00,22.3
12/5/2014 15:30:00,23.2
12/8/2014 15:30:00,25.45
12/9/2014 15:30:00,23.5
12/10/2014 15:30:00,23.75
12/11/2014 15:30:00,23
12/12/2014 15:30:00,22
12/15/2014 15:30:00,21.25
12/16/2014 15:30:00,19.95
12/17/2014 15:30:00,19.55
12/18/2014 15:30:00,20.9
12/19/2014 15:30:00,20.9
12/22/2014 15:30:00,20.8
12/23/2014 15:30:00,20.15
12/24/2014 15:30:00,22.9
12/26/2014 15:30:00,23.8
12/29/2014 15:30:00,28.55
12/30/2014 15:30:00,28
12/31/2014 15:30:00,33.6
